game_play,gameId,playId,quarter,GameClock,down,yardsToGo,possessionTeam,yardlineSide,yardlineNumber,offenseFormation,personnel.offense,defendersInTheBox,numberOfPassRushers,personnel.defense,HomeScoreBeforePlay,VisitorScoreBeforePlay,HomeScoreAfterPlay,VisitorScoreAfterPlay,isPenalty,isSTPlay,SpecialTeamsPlayType,KickReturnYardage,PassLength,PassResult,YardsAfterCatch,PlayResult,playDescription,game_id,play_id,posteam,defteam,home_team,away_team,ep,wp,epa,wpa,yardline_100,yards_gained,air_yards,yards_after_catch,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,frame.id,x,y,snap_frame,snap_x,snap_y,end_frame,end_x,end_y,target_x
2017091011_3268,2017091011,3268,4,12:21:00,1,10,SF,CAR,21,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",3,23,3,23,FALSE,FALSE,NA,NA,4,C,1,5,(12:21) (No Huddle) B.Hoyer pass short right to G.Kittle to CAR 16 for 5 yards (J.Bradberry). Caught at CAR 17.  1-yd YAC,2017091011,3268,SF,CAR,SF,CAR,4.380175546118478,0.05940070490653109,-0.09315079819978767,-0.0017093905493633862,21,5,4,1,00-0026625,B.Hoyer,00-0033288,G.Kittle,44,93.01,9.35,15,88.37,29.48,63,93.45,4.69,120
2017091011_3296,2017091011,3296,4,12:02:00,2,5,SF,CAR,16,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB",3,23,3,23,FALSE,FALSE,NA,NA,-1,C,4,3,(12:02) (No Huddle) B.Hoyer pass short left to G.Kittle to CAR 13 for 3 yards (K.Coleman) [C.Munnerlyn]. Caught at CAR 17.  4-yds YAC,2017091011,3296,SF,CAR,SF,CAR,4.28702474791869,0.057691314357167706,-0.3451576500808198,-0.002971352635361045,16,3,-1,4,00-0026625,B.Hoyer,00-0033288,G.Kittle,47,92.49,37.47,15,93.09,23.6,80,96.7,41.63,120
2017091011_3398,2017091011,3398,4,10:47:00,1,10,SF,CAR,13,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",3,23,3,23,FALSE,FALSE,NA,NA,-5,C,15,10,(10:47) (Shotgun) B.Hoyer pass short right to C.Hyde to CAR 3 for 10 yards (S.Lotulelei). Caught at CAR 18.  15-yds YAC,2017091011,3398,SF,CAR,SF,CAR,4.576193603305017,0.0592662092161776,1.4307109885877427,0.013129046019656775,13,10,-5,15,00-0026625,B.Hoyer,00-0031045,C.Hyde,41,92.83,20.72,15,95.09,29.84,89,107.56,14.69,120
2017091011_3469,2017091011,3469,4,09:30:00,3,8,SF,CAR,8,SHOTGUN,"1 RB, 1 TE, 3 WR",5,3,"4 DL, 2 LB, 5 DB",3,23,3,23,FALSE,FALSE,NA,NA,5,C,2,7,(9:30) (Shotgun) B.Hoyer pass short left to C.Hyde to CAR 1 for 7 yards (T.Davis) [M.Addison]. Caught at CAR 3.  2-yds YAC,2017091011,3469,SF,CAR,SF,CAR,4.132211579631947,0.050781131301290465,-0.5349038270225766,-0.006715618056110789,8,7,5,2,00-0026625,B.Hoyer,00-0031045,C.Hyde,50,106.27,40.73,15,99.56,29.69,74,108.89,47.63,120
2017091012_150,2017091012,150,1,12:38:00,2,7,DAL,DAL,37,I_FORM,"1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB",0,0,0,0,FALSE,FALSE,NA,NA,13,C,0,13,(12:38) (No Huddle) D.Prescott pass short left to C.Beasley ran ob at 50 for 13 yards.,2017091012,150,DAL,NYG,DAL,NYG,1.4298785401000589,0.52606122812046,1.5361129100189954,0.04909408789193226,63,13,13,0,00-0033077,D.Prescott,00-0029000,C.Beasley,61,60.55,52.4,15,45.88,23.77,75,58.36,59.95,120
2017091012_174,2017091012,174,1,12:09:00,1,10,DAL,NA,NA,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",0,0,0,0,FALSE,FALSE,NA,NA,4,C,3,7,(12:09) (Shotgun) D.Prescott pass short right to J.Witten to NYG 43 for 7 yards (B.Goodson).,2017091012,174,DAL,NYG,DAL,NYG,2.9659914501190543,0.5751553160123922,0.3825884764795706,0.014044359806201445,50,7,4,3,00-0033077,D.Prescott,00-0022127,J.Witten,39,62.34,20.79,15,58.67,29.8,65,65.95,12.53,120
2017091012_292,2017091012,292,1,10:31:00,2,7,NYG,NYG,9,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",0,0,0,0,FALSE,FALSE,NA,NA,2,C,1,3,(10:31) (Shotgun) E.Manning pass short right to E.Engram to NYG 12 for 3 yards (S.Lee).,2017091012,292,NYG,DAL,DAL,NYG,-1.2671724004553921,0.450795797473598,-0.23518638025314842,-0.006476522666969464,91,3,2,1,00-0022803,E.Manning,00-0033881,E.Engram,38,100.5,36.52,15,102.17,27.14,57,100.64,42.7,0
2017091012_408,2017091012,408,1,08:37:00,3,4,DAL,NYG,48,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",0,0,0,0,FALSE,FALSE,NA,NA,5,C,7,12,(8:37) (Shotgun) D.Prescott pass short right to C.Beasley to NYG 36 for 12 yards (D.Rodgers-Cromartie).,2017091012,408,DAL,NYG,DAL,NYG,2.1512928507385918,0.5557301949832943,1.6620709095249278,0.05521912901525772,48,12,5,7,00-0033077,D.Prescott,00-0029000,C.Beasley,52,66.06,5.39,15,60.93,29.65,84,74.48,6.62,120
2017091012_470,2017091012,470,1,07:18:00,2,7,DAL,NYG,33,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",0,0,0,0,FALSE,FALSE,NA,NA,30,C,0,30,(7:18) (Shotgun) D.Prescott pass deep right to B.Butler to NYG 3 for 30 yards (E.Apple).,2017091012,470,DAL,NYG,DAL,NYG,3.599439788483677,0.589763299241798,2.441860191133019,0.08669624506505735,33,30,30,0,00-0033077,D.Prescott,00-0030516,B.Butler,66,98.71,7.33,15,75.95,26.62,79,109.04,3.14,120
2017091012_609,2017091012,609,1,06:25:00,1,10,NYG,NYG,25,I_FORM,"1 RB, 2 TE, 2 WR",6,4,"4 DL, 3 LB, 4 DB",3,0,3,0,FALSE,FALSE,NA,NA,-5,C,10,5,(6:25) E.Manning pass short left to P.Perkins to NYG 30 for 5 yards (D.Wilson; J.Smith).,2017091012,609,NYG,DAL,DAL,NYG,0.9602620791587035,0.4478716659242697,0.09465808609564275,0.0027521560250931554,75,5,-5,10,00-0022803,E.Manning,00-0032417,P.Perkins,45,90.88,25.14,15,85,29.63,87,79.48,15.07,0
2017091012_707,2017091012,707,1,05:23:00,1,10,DAL,DAL,29,I_FORM,"2 RB, 1 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB",3,0,3,0,FALSE,FALSE,NA,NA,8,C,0,8,(5:23) D.Prescott pass short left to D.Bryant to DAL 37 for 8 yards (B.Goodson).,2017091012,707,DAL,NYG,DAL,NYG,1.3504646867037402,0.6163365482550061,0.81476718228912,0.02782018025794053,71,8,8,0,00-0033077,D.Prescott,00-0027902,D.Bryant,43,46.08,37.94,15,38.56,26.37,61,46.73,36.03,120
2017091012_774,2017091012,774,1,04:06:00,2,10,DAL,DAL,43,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",3,0,3,0,FALSE,FALSE,NA,NA,4,C,5,9,(4:06) (Shotgun) D.Prescott pass short right to T.Williams to NYG 48 for 9 yards (D.Rodgers-Cromartie; E.Apple).,2017091012,774,DAL,NYG,DAL,NYG,1.9011310782846165,0.6324373841569685,1.0746510085899454,0.03586450065952129,57,9,4,5,00-0033077,D.Prescott,00-0030542,T.Williams,47,56.6,13.28,15,52.79,29.78,72,62.59,14.83,120
2017091012_798,2017091012,798,1,03:26:00,3,1,DAL,NYG,48,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"4 DL, 2 LB, 5 DB",3,0,3,0,FALSE,FALSE,NA,NA,2,C,0,2,(3:26) (Shotgun) D.Prescott pass short right to T.Williams to NYG 46 for 2 yards (E.Apple).,2017091012,798,DAL,NYG,DAL,NYG,2.975782086874562,0.6683018848164898,0.32534487402188317,0.009108549153789225,48,2,2,0,00-0033077,D.Prescott,00-0030542,T.Williams,47,63.51,6.74,15,61.29,23.85,65,63.29,10.09,120
2017091012_907,2017091012,907,1,00:44:00,3,12,DAL,NYG,34,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB",3,0,3,0,FALSE,FALSE,NA,NA,-2,C,17,15,(:44) (Shotgun) D.Prescott pass short left to T.Williams to NYG 19 for 15 yards (B.Goodson). Bubble Screen.,2017091012,907,DAL,NYG,DAL,NYG,2.578127924986145,0.642605848363995,1.8889502709077908,0.0659780130071771,34,15,-2,17,00-0033077,D.Prescott,00-0030542,T.Williams,35,73.73,36.72,15,75.25,23.37,88,91.99,50.99,120
2017091012_1006,2017091012,1006,2,14:11:00,2,27,DAL,NYG,36,EMPTY,"1 RB, 2 TE, 2 WR",5,3,"4 DL, 3 LB, 4 DB",3,0,3,0,FALSE,FALSE,NA,NA,8,C,3,11,"(14:11) (Shotgun) D.Prescott pass short left to J.Witten to NYG 25 for 11 yards (B.Goodson; D.Kennard). With this reception, Witten becomes Cowboys's all-time leader in receiving yards, surpassing Michael Irvin.",2017091012,1006,DAL,NYG,DAL,NYG,2.9833829210940923,0.6548799447223878,-0.08192379480969869,-0.0029368876968202118,36,11,8,3,00-0033077,D.Prescott,00-0022127,J.Witten,42,43.94,24.52,15,45.73,30.1,63,35.39,17.6,0
2017091012_1126,2017091012,1126,2,11:57:00,2,7,NYG,NYG,14,I_FORM,"1 RB, 2 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB",6,0,6,0,FALSE,FALSE,NA,NA,-4,C,16,12,(11:57) E.Manning pass short left to S.Shepard pushed ob at NYG 26 for 12 yards (O.Scandrick). Pass complete on a wheel route.,2017091012,1126,NYG,DAL,DAL,NYG,-0.47800660992606003,0.2772413055812561,1.5894928179325942,0.054058184205224735,86,12,-4,16,00-0022803,E.Manning,00-0032385,S.Shepard,65,19.14,40.06,15,24.15,23.73,104,38.25,58.76,120
2017091012_1196,2017091012,1196,2,10:09:00,3,4,NYG,NYG,32,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"4 DL, 1 LB, 6 DB",6,0,6,0,FALSE,FALSE,NA,NA,2,C,0,2,(10:09) (Shotgun) E.Manning pass short middle to S.Shepard to NYG 34 for 2 yards (S.Lee).,2017091012,1196,NYG,DAL,DAL,NYG,0.577638173423942,0.3177124102061688,-1.2327548866127451,-0.03874265578310632,68,2,2,0,00-0022803,E.Manning,00-0032385,S.Shepard,41,43.6,25.94,15,41.26,29.1,59,43.69,31.38,120
2017091012_1285,2017091012,1285,2,08:38:00,3,6,DAL,DAL,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"3 DL, 2 LB, 6 DB",6,0,6,0,FALSE,FALSE,NA,NA,1,C,22,23,(8:38) (Shotgun) D.Prescott pass short middle to T.Williams ran ob at DAL 48 for 23 yards.,2017091012,1285,DAL,NYG,DAL,NYG,-0.20021722727575697,0.6660850996343178,2.8757156046014876,0.09844334561718304,75,23,1,22,00-0033077,D.Prescott,00-0030542,T.Williams,41,83.72,33.15,15,84.5,24.04,101,58.2,-3.54,0
2017091012_1453,2017091012,1453,2,05:38:00,1,15,NYG,NYG,16,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",6,0,6,0,FALSE,FALSE,NA,NA,-4,C,3,-1,(5:38) (Shotgun) E.Manning pass short right to O.Darkwa to NYG 15 for -1 yards (D.Lawrence).,2017091012,1453,NYG,DAL,DAL,NYG,0.08981610485792402,0.31325639984581394,-0.5274269326544374,-0.018893454510075514,84,-1,-4,3,00-0022803,E.Manning,00-0030860,O.Darkwa,43,21.74,21.18,15,25.51,23.9,60,24.28,20.13,120
2017091012_1477,2017091012,1477,2,05:01:00,2,16,NYG,NYG,15,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",6,0,6,0,FALSE,FALSE,NA,NA,4,C,-1,3,"(5:01) (Shotgun) E.Manning pass short right to S.Shepard to NYG 20 for 5 yards (J.Smith). FUMBLES (J.Smith), and recovers at NYG 18.",2017091012,1477,NYG,DAL,DAL,NYG,-0.4376108277965134,0.2943629453357384,-0.31313677515928395,-0.011949627881091773,85,3,4,-1,00-0022803,E.Manning,00-0032385,S.Shepard,53,29.38,17.81,15,23.68,23.65,85,27.74,14.65,120
2017091012_1501,2017091012,1501,2,04:18:00,3,13,NYG,NYG,18,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 2 LB, 6 DB",6,0,6,0,FALSE,FALSE,NA,NA,-1,C,2,1,(4:18) (Shotgun) E.Manning pass short right to S.Vereen to NYG 19 for 1 yard (J.Durant; D.Lawrence).,2017091012,1501,NYG,DAL,DAL,NYG,-0.7507476029557973,0.28241331745464665,-0.6230241829378504,-0.0207318308004813,82,1,-1,2,00-0022803,E.Manning,00-0027994,S.Vereen,49,25.35,14.2,15,27.76,23.7,97,27.3,2,0
2017091012_1576,2017091012,1576,2,03:09:00,1,10,DAL,DAL,45,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",6,0,6,0,FALSE,FALSE,NA,NA,4,C,0,4,(3:09) (Shotgun) D.Prescott pass short right to J.Witten to DAL 49 for 4 yards (B.Goodson).,2017091012,1576,DAL,NYG,DAL,NYG,1.895103187049156,0.7445013441164672,-0.11164936610122034,-0.0038627509196880183,55,4,4,0,00-0033077,D.Prescott,00-0022127,J.Witten,39,60.88,32.12,15,64.71,23.87,60,68.19,40.25,120
2017091012_1696,2017091012,1696,2,01:51:00,1,10,DAL,NYG,15,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",6,0,6,0,FALSE,FALSE,NA,NA,-2,C,5,3,(1:51) (Shotgun) D.Prescott pass short left to E.Elliott pushed ob at NYG 12 for 3 yards (L.Collins).,2017091012,1696,DAL,NYG,DAL,NYG,3.5377436802014257,0.811778415752041,-0.168784187405139,-0.004169163344095894,15,3,-2,5,00-0033077,D.Prescott,00-0033045,E.Elliott,50,26.94,7.3,15,25.42,23.78,76,20.39,-2.03,0
2017091012_1720,2017091012,1720,2,01:46:00,2,7,DAL,NYG,12,SHOTGUN,"1 RB, 1 TE, 3 WR",6,3,"4 DL, 2 LB, 5 DB",6,0,12,0,FALSE,FALSE,NA,NA,10,C,2,12,"(1:46) (Shotgun) D.Prescott pass short middle to J.Witten for 12 yards, TOUCHDOWN.",2017091012,1720,DAL,NYG,DAL,NYG,3.3689594927962867,0.8076092524079451,3.6310405072037133,0.07018427634513591,12,12,10,2,00-0033077,D.Prescott,00-0022127,J.Witten,41,11.61,17.38,15,22.05,23.72,57,4.64,22.46,0
2017091012_1797,2017091012,1797,2,01:37:00,2,10,NYG,NYG,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB",13,0,13,0,FALSE,FALSE,NA,NA,4,C,4,8,(1:37) (Shotgun) E.Manning pass short right to S.Vereen pushed ob at NYG 33 for 8 yards (J.Heath).,2017091012,1797,NYG,DAL,DAL,NYG,0.6419405903842127,0.136630980048868,0.28614174410441573,0.004603256622813273,75,8,4,4,00-0022803,E.Manning,00-0027994,S.Vereen,48,33.92,12.75,15,34.77,22.78,70,47.78,-4.34,120
2017091012_1870,2017091012,1870,2,01:19:00,1,10,DAL,DAL,24,EMPTY,"1 RB, 1 TE, 3 WR",6,2,"3 DL, 2 LB, 6 DB",13,0,13,0,FALSE,FALSE,NA,NA,13,C,1,14,(1:19) (Shotgun) D.Prescott pass short right to T.Williams to DAL 38 for 14 yards (B.Goodson).,2017091012,1870,DAL,NYG,DAL,NYG,0.792166372835999,0.8904881212217602,0.4920494652838393,0.006905759026572755,76,14,13,1,00-0033077,D.Prescott,00-0030542,T.Williams,67,72.82,40.82,15,87.12,23.71,86,72.04,36.26,0
2017091012_1897,2017091012,1897,2,00:57:00,1,10,DAL,DAL,38,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 2 LB, 6 DB",13,0,13,0,FALSE,FALSE,NA,NA,6,C,0,6,"(:57) (No Huddle, Shotgun) D.Prescott pass short right to J.Witten pushed ob at DAL 44 for 6 yards (E.Apple).",2017091012,1897,DAL,NYG,DAL,NYG,1.2842158381198383,0.897393880248333,0.07066901897230027,0.0011963311568444768,62,6,6,0,00-0033077,D.Prescott,00-0022127,J.Witten,45,67.3,48.15,15,72.63,29.85,67,73.08,55.47,120
2017091012_1922,2017091012,1922,2,00:35:00,2,4,DAL,DAL,44,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 2 LB, 6 DB",13,0,13,0,FALSE,FALSE,NA,NA,4,C,1,5,(:35) (Shotgun) D.Prescott pass short right to T.Williams to DAL 49 for 5 yards (E.Apple).,2017091012,1922,DAL,NYG,DAL,NYG,1.3548848570921386,0.8985902114051775,0.3295343923233762,0.0057252206912401515,56,5,4,1,00-0033077,D.Prescott,00-0030542,T.Williams,44,63,38.44,15,67.1,30.18,63,59.86,35.66,0
2017091012_2001,2017091012,2001,2,00:24:00,1,10,DAL,NYG,34,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 2 LB, 6 DB",13,0,13,0,FALSE,FALSE,NA,NA,6,C,3,9,(:24) (Shotgun) D.Prescott pass short left to J.Witten to NYG 25 for 9 yards (B.Goodson).,2017091012,2001,DAL,NYG,DAL,NYG,2.434269259539372,0.9149668458496159,0.45042086063896214,0.005421559963371569,34,9,6,3,00-0033077,D.Prescott,00-0022127,J.Witten,46,37.72,18.34,15,44.79,29.89,71,34.14,9.81,0
2017091012_2199,2017091012,2199,3,14:21:00,2,16,NYG,NYG,19,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",16,0,16,0,FALSE,FALSE,NA,NA,2,C,3,5,(14:21) (Shotgun) E.Manning pass short right to S.Vereen to NYG 24 for 5 yards (A.Brown).,2017091012,2199,NYG,DAL,DAL,NYG,-0.7797575636994045,0.0753772882845898,-0.3082185570154168,-0.004141242314999433,81,5,2,3,00-0022803,E.Manning,00-0027994,S.Vereen,53,30.5,20.48,15,28.71,29.16,78,33.52,18.85,120
2017091012_2223,2017091012,2223,3,13:43:00,3,11,NYG,NYG,24,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 2 LB, 6 DB",16,0,16,0,FALSE,FALSE,NA,NA,20,C,2,22,(13:43) (Shotgun) E.Manning pass deep right to R.Lewis pushed ob at NYG 46 for 22 yards (K.Frazier).,2017091012,2223,NYG,DAL,DAL,NYG,-1.0879761207148213,0.07123604596959036,3.755552604111368,0.04502905804766834,76,22,20,2,00-0022803,E.Manning,00-0032659,R.Lewis,56,49.57,4.91,15,32.78,23.54,75,61.02,-1.5,120
2017091012_2273,2017091012,2273,3,12:39:00,2,4,NYG,DAL,48,EMPTY,"2 RB, 1 TE, 2 WR",4,3,"4 DL, 3 LB, 4 DB",16,0,16,0,FALSE,FALSE,NA,NA,6,C,0,6,(12:39) (Shotgun) E.Manning pass short middle to S.Shepard to DAL 42 for 6 yards (S.Paea).,2017091012,2273,NYG,DAL,DAL,NYG,2.9002700797324388,0.11856471033589823,0.565055648014479,0.007362190665674576,48,6,6,0,00-0022803,E.Manning,00-0032385,S.Shepard,47,66.97,25.67,15,61.14,29.42,62,66.51,24.45,120
2017091012_2318,2017091012,2318,3,11:25:00,2,9,NYG,DAL,41,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB",16,0,16,0,FALSE,FALSE,NA,NA,6,C,0,6,(11:25) (Shotgun) E.Manning pass short left to S.Shepard to DAL 35 for 6 yards (C.Awuzie; B.Jones).,2017091012,2318,NYG,DAL,DAL,NYG,3.0346054495088373,0.11864932698730392,0.0506470383684281,-2.5052494626581767e-4,41,6,6,0,00-0022803,E.Manning,00-0032385,S.Shepard,48,72.54,37.34,15,69.06,28.55,64,72.94,37.77,120
2017091012_2342,2017091012,2342,3,10:45:00,3,3,NYG,DAL,35,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB",16,0,16,0,FALSE,FALSE,NA,NA,4,C,1,5,(10:45) (Shotgun) E.Manning pass short middle to E.Engram to DAL 30 for 5 yards (N.Carroll).,2017091012,2342,NYG,DAL,DAL,NYG,3.0852524878772654,0.1183988020410381,0.9783068929336434,0.013975258372849755,35,5,4,1,00-0022803,E.Manning,00-0033881,E.Engram,46,78.28,22.4,15,73.87,29.81,84,80.66,4.53,120
2017091012_2366,2017091012,2366,3,10:06:00,1,10,NYG,DAL,30,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",16,0,16,0,FALSE,FALSE,NA,NA,5,C,1,6,(10:06) E.Manning pass short left to S.Shepard to DAL 24 for 6 yards (C.Awuzie; J.Smith).,2017091012,2366,NYG,DAL,DAL,NYG,4.063559380810909,0.13237406041388786,0.062375547801051034,8.244542662574905e-5,30,6,5,1,00-0022803,E.Manning,00-0032385,S.Shepard,49,82.61,35.93,15,80.44,23.73,79,84.57,40.79,120
2017091012_2390,2017091012,2390,3,09:30:00,2,4,NYG,DAL,24,I_FORM,"1 RB, 2 TE, 2 WR",6,4,"4 DL, 3 LB, 4 DB",16,0,16,0,FALSE,FALSE,NA,NA,-4,C,12,8,(9:30) E.Manning pass short right to S.Vereen to DAL 16 for 8 yards (N.Carroll).,2017091012,2390,NYG,DAL,DAL,NYG,4.12593492861196,0.1324565058405136,0.40956504252769754,0.005845519413876593,24,8,-4,12,00-0022803,E.Manning,00-0027994,S.Vereen,51,81.38,17.79,15,86.22,29.58,85,94.23,13.14,120
2017091012_2435,2017091012,2435,3,08:04:00,2,8,NYG,DAL,14,EMPTY,"1 RB, 1 TE, 3 WR",5,5,"4 DL, 2 LB, 5 DB",16,0,16,0,FALSE,FALSE,NA,NA,7,C,2,9,"(8:04) (Shotgun) E.Manning pass short middle to S.Shepard to DAL 5 for 9 yards (B.Jones). Pass complete on a """"slant"""" route.",2017091012,2435,NYG,DAL,DAL,NYG,4.228646031387531,0.1317691515435832,1.4740381013979773,0.025898227241657495,14,9,7,2,00-0022803,E.Manning,00-0032385,S.Shepard,39,101.38,21.91,15,95.68,29.67,61,104.61,25.02,120
2017091012_2503,2017091012,2503,3,06:01:00,3,13,NYG,DAL,13,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"4 DL, 1 LB, 6 DB",16,0,16,0,FALSE,FALSE,NA,NA,6,C,0,6,(6:01) (Shotgun) E.Manning pass short left to R.Lewis to DAL 7 for 6 yards (C.Awuzie).,2017091012,2503,NYG,DAL,DAL,NYG,3.8566318988166692,0.12191029954755485,-0.9445330272779358,-0.01508479660099074,13,6,6,0,00-0022803,E.Manning,00-0032659,R.Lewis,53,102.79,46.93,15,96.71,22.82,65,102.17,47.08,120
2017091012_2589,2017091012,2589,3,04:30:00,2,8,DAL,DAL,20,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB",16,3,16,3,FALSE,FALSE,NA,NA,8,C,27,35,(4:30) D.Prescott pass short left to D.Bryant to NYG 45 for 35 yards (L.Collins; J.Casillas).,2017091012,2589,DAL,NYG,DAL,NYG,-0.14686315140862982,0.8777253483672489,3.5052709566501137,0.048654670609406425,80,35,8,27,00-0033077,D.Prescott,00-0027902,D.Bryant,41,80.97,13.55,15,89.38,26.86,106,54.97,14.5,0
2017091012_2613,2017091012,2613,3,03:46:00,1,10,DAL,NYG,45,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",16,3,16,3,FALSE,FALSE,NA,NA,-2,C,0,-2,(3:46) D.Prescott pass short right to E.Elliott to NYG 47 for -2 yards (B.Goodson).,2017091012,2613,DAL,NYG,DAL,NYG,3.358407805241484,0.9263800189766553,-0.7599686483597354,-0.008486260623502995,45,-2,-2,0,00-0033077,D.Prescott,00-0033045,E.Elliott,51,57.5,31.95,15,54.88,23.9,65,59.93,35.41,0
2017091012_2658,2017091012,2658,3,02:29:00,3,8,DAL,NYG,43,EMPTY,"1 RB, 1 TE, 3 WR",6,6,"3 DL, 2 LB, 6 DB",16,3,16,3,FALSE,FALSE,NA,NA,-4,C,5,1,(2:29) (Shotgun) D.Prescott pass short right to E.Elliott to NYG 42 for 1 yard (L.Collins; B.Goodson).,2017091012,2658,DAL,NYG,DAL,NYG,2.1992998496070006,0.9137523956156652,-1.3438206371029724,-0.016882633146842574,43,1,-4,5,00-0033077,D.Prescott,00-0033045,E.Elliott,34,56.47,39.41,15,52.68,28.02,67,51.21,34.19,0
2017091012_2727,2017091012,2727,3,01:31:00,2,10,NYG,NYG,10,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB",16,3,16,3,FALSE,FALSE,NA,NA,2,C,7,9,(1:31) E.Manning pass short right to R.Ellison to NYG 19 for 9 yards (M.Collins).,2017091012,2727,NYG,DAL,DAL,NYG,-1.1420302973934786,0.08554337586983658,1.4088661219195402,0.016171446339650578,90,9,2,7,00-0022803,E.Manning,00-0029587,R.Ellison,49,20.52,19.12,15,19.49,29.68,91,27.93,10.44,120
2017091012_2817,2017091012,2817,4,15:00:00,1,15,NYG,NYG,18,EMPTY,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",16,3,16,3,FALSE,FALSE,NA,NA,3,C,2,5,(15:00) (Shotgun) E.Manning pass short right to E.Engram to NYG 23 for 5 yards (J.Smith).,2017091012,2817,NYG,DAL,DAL,NYG,0.15946200345464745,0.09820741013321319,-0.03895317450298186,-0.002022286109356855,82,5,3,2,00-0022803,E.Manning,00-0033881,E.Engram,39,87.84,32.65,15,92.96,23.98,61,86.38,37.92,0
2017091012_2841,2017091012,2841,4,14:25:00,2,10,NYG,NYG,23,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",16,3,16,3,FALSE,FALSE,NA,NA,7,C,2,9,(14:25) (Shotgun) E.Manning pass short middle to R.Lewis to NYG 32 for 9 yards (S.Lee).,2017091012,2841,NYG,DAL,DAL,NYG,0.12050882895166559,0.09618512402385633,1.3395644445952912,0.017669118983523552,77,9,7,2,00-0022803,E.Manning,00-0032659,R.Lewis,43,80.97,39.84,15,86.48,29.7,68,77.68,32.27,0
2017091012_3027,2017091012,3027,4,11:49:00,3,6,DAL,DAL,24,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB",16,3,16,3,FALSE,FALSE,NA,NA,7,C,0,7,(11:49) (Shotgun) D.Prescott pass short left to C.Beasley ran ob at DAL 31 for 7 yards.,2017091012,3027,DAL,NYG,DAL,NYG,-0.36334957383721234,0.8926116210876125,1.9004524758761248,0.02838044185559474,76,7,7,0,00-0033077,D.Prescott,00-0029000,C.Beasley,48,37.79,45.26,15,33.89,24.1,77,44.39,54.82,120
